Site_ID,New_ID,Latitude_Degrees,Longitude_Degrees,Ocean_Name,Ecoregion_Name,Habitat_Type,Starting_Year,Ending_Year,Start_Date,End_Date,N_samples,Depth,Distance_to_shore,Exposure,Turbidity,Grav_tot,Initial_Cover,Initial_Algae,Cyclone_Freq,r_coeff,A_coeff,C_coeff,F_coeff,D_coeff,Analysis_Type,Mean_DHW_DR,Max_DHW_DR,SD_DHW_DR,Heatwaves_4_Number_DR,Heatwaves_8_Number_DR,Cyclone_Number_DR,Mean_Windspeed_DR,Number_of_Disturbances_DR,Velocity,Velocity_distance,Historical_Max_SST,Hist_Max_SST_distance,Skewness,Skewness_distance,Kurtosis,Kurtosis_distance,Max_Windspeed_DR,Low_DHW_Freq,High_DHW_Freq,Low_DHW_Freq_Prior,High_DHW_Freq_Prior,DHW_Freq_Prior,High_DHW_Number_DR,Low_DHW_Number_DR,Population,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Reef_Density_1km,Reef_Density_10km,Reef_Density_100km,Country_Name,Citation
762,7620004,20.445964,273.00348,Atlantic,Belize & West Caribbean,Deep Lagoon,2016,2017,8/27/2016,8/27/2017,2,NA,NA,,0.03,135,16.83,NA,0.086956522,0.085421031,NA,NA,NA,NA,Exp_Equation,0.449972603,1.92,0.682833664,0,0,0,0,0,0.002,0,29.674,0,-0.06,0,-1.098,0,0,NA,NA,NA,NA,0.031799965,NA,NA,103.5710754,NA,NA,3.24,0.08,0.371,Mexico,Gonzalez-Barrios et al. 2020
763,7630001,20.493295,272.770182,Atlantic,Belize & West Caribbean,Back Reef Slope,2007,2013,8/27/2007,8/27/2013,4,NA,NA,,0.03,135,4.72,NA,0.108108108,2.533675411,23.74996524,5.884656453,2.967568562,4.72,Gompertz_NLS,0.19192062,1.87,0.480577687,0,0,0,0,0,0.002,0.229818,29.674,0.229818,-0.057,0,-1.089,0,0,NA,NA,NA,NA,0,NA,NA,220.1865997,NA,NA,4.89,0.69,0.183,Mexico,Gonzalez-Barrios et al. 2020
763,7630002,20.493295,272.770182,Atlantic,Belize & West Caribbean,Back Reef Slope,2015,2016,8/27/2015,8/27/2016,2,NA,NA,,0.03,135,15,NA,0.088888889,0.16343389,NA,NA,NA,NA,Exp_Equation,1.253469945,5.41,1.964465066,1,0,0,0,1,0.002,0.229818,29.674,0.229818,-0.057,0,-1.089,0,0,NA,NA,NA,NA,0,NA,NA,220.1865997,NA,NA,4.89,0.69,0.183,Mexico,Gonzalez-Barrios et al. 2020
768,7680001,22.486017,114.310042,Pacific,Hong Kong,Sheltered Reef Slope,1998,2013,8/27/1998,1/27/2013,2,NA,89.33,,0.33,2631,10.06,NA,0.285714286,0.04380448,NA,NA,NA,NA,Exp_Equation,0.706865388,6.5,1.365919232,4,0,2,34.725,6,0.016,0,31.35,0,-0.173,0,-1.386,0,36.01111111,NA,NA,NA,NA,0,NA,NA,3769.463135,33.654,4.008,10.68,10.76,1.603,China,Wong et al. 2018
770,7700001,-23.000739,210.00045,Pacific,Austral Islands,Plateau,1999,2001,12/29/1999,10/20/2001,2,10,NA,,0.02,1,9.6,NA,0.034482759,0.161451112,NA,NA,NA,NA,Exp_Equation,0.095173979,0.75,0.211966639,0,0,0,0,0,0.009,0,28.353,0,0.254,0,-1.003,0,0,NA,NA,NA,NA,0.067692878,NA,NA,646.5889282,29.87,1.64,0.36,3.1,0.17,French Polynesia,Adjeroud et al. 2005
771,7710001,-21.561844,224.445563,Pacific,Tuamotu Archipelago - West,Back Reef Slope,1994,2001,8/1/1994,9/27/2001,4,10,NA,,0.02,0,36.9,NA,0.041666667,0.243096111,54.05151116,3.232104164,2.4717879,36.9,Gompertz_NLS,0.004498852,0.14,0.024694796,0,0,0,0,0,0.008,0,28.424,0,0.056,0,-1.224,0,0,NA,NA,NA,NA,0,NA,NA,51.53845596,29.4,1.52,9.09,0.81,0.025,French Polynesia,Adjeroud et al. 2005
772,7720001,-18.747878,218.190983,Pacific,Tuamotu Archipelago - West,Outer Reef Flat,1994,1997,7/29/1994,12/26/1997,2,10,NA,,0.02,0,15.1,NA,0,0.115717395,NA,NA,NA,NA,Exp_Equation,0,0,0,0,0,0,0,0,0.017,0,29.552,0,-0.04,0,-1.061,0,0,NA,NA,NA,NA,0,NA,NA,13.37003708,30.92,1.25,0.01,1.03,0.042,French Polynesia,Adjeroud et al. 2005
772,7720002,-18.747878,218.190983,Pacific,Tuamotu Archipelago - West,Outer Reef Flat,2000,2002,11/28/2000,8/29/2002,2,10,NA,,0.02,0,16.8,NA,0,0.212100591,NA,NA,NA,NA,Exp_Equation,0,0,0,0,0,0,0,0,0.017,0,29.552,0,-0.04,0,-1.061,0,0,NA,NA,NA,NA,0,NA,NA,13.37003708,30.92,1.25,0.01,1.03,0.042,French Polynesia,Adjeroud et al. 2005
773,7730001,-17.545267,210.376308,Pacific,Society Islands,Reef Slope,1993,1997,10/15/1993,12/18/1997,4,NA,1236.45,Exposed,0.03,9790,13.8,NA,0.043478261,0.222872138,NA,NA,NA,NA,Exp_NLS,0.151508197,2.75,0.556006176,0,0,0,0,0,0.01,0,30.287,0,-0.045,0,-0.993,0,0,NA,NA,NA,NA,0,NA,NA,11671.4248,31.83,1.11,7.66,2.34,0.345,French Polynesia,Adjeroud et al. 2005
774,7740001,-17.540325,210.089822,Pacific,Society Islands,Sheltered Reef Slope,1995,2002,11/15/1995,12/18/2002,4,NA,792.21,Exposed,0.03,30,12.7,NA,0,0.331372226,37.37666073,1.020905353,1.594036219,12.7,Gompertz_NLS,0.040552124,0.66,0.153190746,0,0,0,0,0,0.01,0,30.287,0,-0.045,0,-0.993,0,0,NA,NA,NA,NA,0,NA,NA,2224.266357,32.21,1.14,0.18,1.55,0.345,French Polynesia,Adjeroud et al. 2005
775,7750001,-17.523575,210.42965,Pacific,Society Islands,Sheltered Reef Slope,1996,1997,12/4/1996,12/19/1997,2,NA,10.28,Exposed,0.04,9790,52.7,NA,0.038461538,0.069014574,NA,NA,NA,NA,Exp_Equation,0,0,0,0,0,0,0,0,0.01,0,30.287,0,-0.045,0,-0.993,0,0,NA,NA,NA,NA,0,NA,NA,6487.79541,31.36,1.11,0.51,1.42,0.345,French Polynesia,Adjeroud et al. 2005
775,7750002,-17.523575,210.42965,Pacific,Society Islands,Sheltered Reef Slope,1999,2001,4/30/1999,8/9/2001,2,NA,10.28,Exposed,0.04,9790,36.8,NA,0.034482759,0.03991741,NA,NA,NA,NA,Exp_Equation,0.051514423,0.51,0.152882815,0,0,0,0,0,0.01,0,30.287,0,-0.045,0,-0.993,0,0,NA,NA,NA,NA,0,NA,NA,6487.79541,31.36,1.11,0.51,1.42,0.345,French Polynesia,Adjeroud et al. 2005
776,7760001,-17.516339,210.466947,Pacific,Society Islands,Outer Reef Flat,1996,2001,12/3/1996,3/29/2001,4,NA,852.43,Sheltered,0.05,60,39,NA,0.038461538,0.082910516,68.41557647,0.436350261,2.49702235,39,Gompertz_NLS,0.007989854,0.15,0.033695108,0,0,0,0,0,0.01,0,30.287,0,-0.045,0,-0.993,0,0,NA,NA,NA,NA,0,NA,NA,4850.862305,31.67,1.14,6.96,1.42,0.345,French Polynesia,Adjeroud et al. 2005
777,7770001,-17.4837,210.089408,Pacific,Society Islands,Sheltered Reef Slope,1997,2001,11/7/1997,6/15/2001,3,NA,282.34,Exposed,0.03,54,33,NA,0,0.103467405,NA,NA,NA,NA,Exp_NLS,0.073662614,0.65,0.199314693,0,0,0,0,0,0.01,0,30.287,0,-0.045,0,-0.993,0,0,NA,NA,NA,NA,0,NA,NA,533.8314209,32.7,1.11,5.47,0.58,0.345,French Polynesia,Adjeroud et al. 2005
778,7780001,-17.483681,210.0898,Pacific,Society Islands,Sheltered Reef Slope,1997,2001,11/7/1997,6/15/2001,3,NA,298.09,Exposed,0.03,54,26.5,NA,0,0.267821187,NA,NA,NA,NA,Exp_Equation,0.073662614,0.65,0.199314693,0,0,0,0,0,0.01,0,30.287,0,-0.045,0,-0.993,0,0,NA,NA,NA,NA,0,NA,NA,533.8314209,32.7,1.11,5.47,0.58,0.345,French Polynesia,Adjeroud et al. 2005
779,7790001,-17.483619,210.0898,Pacific,Society Islands,Sheltered Reef Slope,1997,1998,11/6/1997,8/12/1998,2,NA,297.15,Exposed,0.03,54,31.8,NA,0,0.084973228,NA,NA,NA,NA,Exp_Equation,0.195698925,0.65,0.295571868,0,0,0,0,0,0.01,0,30.287,0,-0.045,0,-0.993,0,0,NA,NA,NA,NA,0,NA,NA,533.8314209,32.7,1.11,5.47,0.58,0.345,French Polynesia,Adjeroud et al. 2005
779,7790002,-17.483619,210.0898,Pacific,Society Islands,Sheltered Reef Slope,1999,2001,4/24/1999,6/15/2001,2,NA,297.15,Exposed,0.03,54,32.9,NA,0,0.096543643,NA,NA,NA,NA,Exp_Equation,0.054074074,0.58,0.168183859,0,0,0,0,0,0.01,0,30.287,0,-0.045,0,-0.993,0,0,NA,NA,NA,NA,0,NA,NA,533.8314209,32.7,1.11,5.47,0.58,0.345,French Polynesia,Adjeroud et al. 2005
780,7800001,-17.483594,210.090197,Pacific,Society Islands,Sheltered Reef Slope,1997,2001,11/14/1997,6/15/2001,3,NA,311.23,Exposed,0.03,54,34.9,NA,0,0.090230965,NA,NA,NA,NA,Exp_NLS,0.074056532,0.65,0.199774261,0,0,0,0,0,0.01,0,30.287,0,-0.045,0,-0.993,0,0,NA,NA,NA,NA,0,NA,NA,533.8314209,32.7,1.11,21.33,0.58,0.345,French Polynesia,Adjeroud et al. 2005
781,7810001,-17.478156,210.153906,Pacific,Society Islands,Reef Slope,1993,2000,3/14/1993,6/7/2000,5,NA,745.8,Exposed,0.03,54,16.1,NA,0.043478261,0.108284956,100,0.145649702,8.41592999,16.1,Gompertz_NLS,0.110658592,2.85,0.454272433,0,0,0,0,0,0.01,0,30.287,0,-0.045,0,-0.993,0,0,NA,NA,NA,NA,0,NA,NA,622.5476685,31.7,1.11,4.41,1.76,0.345,French Polynesia,Adjeroud et al. 2005
783,7830001,-16.708389,208.530425,Pacific,Society Islands,Inner Reef Flat,1998,2002,1/7/1998,12/11/2002,3,10,NA,,0.09,48,2.2,NA,0.071428571,0.549685855,NA,NA,NA,NA,Exp_Equation,0.02381323,0.51,0.107024269,0,0,0,0,0,0.007,0,30.592,0,-0.032,0,-0.884,0,0,NA,NA,NA,NA,0,NA,NA,1831.075928,31.01,1.06,3.73,4.41,0.518,French Polynesia,Adjeroud et al. 2005
784,7840001,-16.537256,208.245286,Pacific,Society Islands,Shallow Lagoon,1998,2002,9/1/1998,2/19/2002,3,10,NA,,0.03,13,32.6,NA,0.071428571,0.143314573,NA,NA,NA,NA,Exp_Equation,0,0,0,0,0,0,0,0,0.007,0,30.592,0,-0.032,0,-0.884,0,0,NA,NA,NA,NA,0,NA,NA,611.7290039,31.18,1.08,21.43,7.9,0.518,French Polynesia,Adjeroud et al. 2005
785,7850001,-15.526348,214.468163,Pacific,Tuamotu Archipelago - West,Back Reef Slope,1999,2001,6/22/1999,9/21/2001,2,10,NA,,0.05,4,19.6,NA,0.034482759,0.087694971,NA,NA,NA,NA,Exp_Equation,0,0,0,0,0,0,0,0,0.013,0,30.539,0,-0.074,0,-0.822,0,0,NA,NA,NA,NA,0,NA,NA,68.78039551,31.92,1.11,0,0.61,0.088,French Polynesia,Adjeroud et al. 2005
786,7860001,-15.116231,212.348694,Pacific,Tuamotu Archipelago - West,Back Reef Slope,1994,1998,6/21/1994,9/3/1998,2,10,NA,,0.05,0,29,NA,0.083333333,0.020494101,NA,NA,NA,NA,Exp_Equation,0.179954397,3.05,0.575275398,0,0,0,0,0,0.012,0,30.665,0,-0.037,0,-0.798,0,0,NA,NA,NA,NA,0,NA,NA,132.5796204,31.17,1.2,0.01,0,0.269,French Polynesia,Adjeroud et al. 2005
787,7870001,-15.014511,211.825217,Pacific,Tuamotu Archipelago - West,Back Reef Slope,1998,2002,9/5/1998,6/11/2002,3,10,NA,,0.05,0,4.1,NA,0.071428571,0.367076151,NA,NA,NA,NA,Exp_NLS,0,0,0,0,0,0,0,0,0.01,0,30.725,0,-0.032,0,-0.792,0,0,NA,NA,NA,NA,0,NA,NA,130.6027222,32.1,1.19,0,1.21,0.045,French Polynesia,Adjeroud et al. 2005
788,7880001,-14.881915,211.328947,Pacific,Tuamotu Archipelago - West,Shallow Lagoon,1999,2001,2/12/1999,5/4/2001,2,10,NA,,0.03,0,4.6,NA,0.068965517,0.342534855,NA,NA,NA,NA,Exp_Equation,0,0,0,0,0,0,0,0,0.01,0,30.934,0,-0.041,0,-0.683,0,0,NA,NA,NA,NA,0,NA,NA,38.86545181,31.7,1.05,10.13,3.3,0.073,French Polynesia,Adjeroud et al. 2005
789,7890001,-14.623375,214.798133,Pacific,Tuamotu Archipelago - West,Back Reef Slope,1998,2000,8/4/1998,12/8/2000,2,10,NA,,0.03,0,12.1,NA,0.035714286,0.304850791,NA,NA,NA,NA,Exp_Equation,0,0,0,0,0,0,0,0,0.013,0,30.749,0,-0.068,0,-0.714,0,0,NA,NA,NA,NA,0.149590164,NA,NA,15.50240803,31.64,1.09,0.02,0.58,0.037,French Polynesia,Adjeroud et al. 2005
790,7900001,-17.484438,210.101475,Pacific,Society Islands,Outer Reef Flat,1992,2002,2/27/1992,2/27/2002,11,NA,728.94,Sheltered,0.03,54,24.09,0,0,0.081799126,54.04838771,0.312412672,4.272865587,24.09,Gompertz_NLS,0.095214892,2.91,0.404418354,0,0,0,0,0,0.01,0,30.287,0,-0.045,0,-0.993,0,0,NA,NA,NA,NA,0,NA,NA,533.8314209,NA,NA,20.24,1.76,0.345,French Polynesia,Adjeroud et al. 2009
790,7900002,-17.484438,210.101475,Pacific,Society Islands,Outer Reef Flat,2003,2005,2/27/2003,2/27/2005,3,NA,728.94,Sheltered,0.03,54,45.3,0.47,0,0.114369489,NA,NA,NA,NA,Exp_Equation,0.328645691,2.86,0.879490169,0,0,0,0,0,0.01,0,30.287,0,-0.045,0,-0.993,0,0,NA,NA,NA,NA,0,NA,NA,533.8314209,NA,NA,20.24,1.76,0.345,French Polynesia,Adjeroud et al. 2009
821,8210001,10.552422,72.632769,Indian,Lakshadweep,Reef Slope,2001,2002,8/27/2001,8/27/2002,2,8.5,158.63,Exposed,0.05,39,19.35,0.49,0,0.014634408,NA,NA,NA,NA,Exp_Equation,0,0,0,0,0,0,0,0,0.008,0,31.213,0,0.514,0,-0.163,0,0,NA,NA,NA,NA,0.060843474,NA,NA,8792.871094,NA,NA,4.33,1.03,0.603,India,Arthur et al. 2006
822,8220001,10.577586,72.629092,Indian,Lakshadweep,Reef Slope,2001,2003,8/27/2001,8/27/2003,3,8.5,1099.23,Sheltered,0.05,39,18.16,0.28,0,0.222194389,NA,NA,NA,NA,Exp_NLS,0.122863014,1.06,0.303034304,0,0,0,0,0,0.008,0,31.213,0,0.514,0,-0.163,0,0,NA,NA,NA,NA,0.060843474,NA,NA,8792.871094,NA,NA,4.31,1.03,0.603,India,Arthur et al. 2006
824,8240001,10.87605,72.183358,Indian,Lakshadweep,Reef Slope,2000,2003,8/27/2000,8/27/2003,4,8.5,1384.67,Sometimes,0.05,30,12.66,2.89,0,0.342179453,40.07257662,1.140753318,1.720457116,12.66,Gompertz_NLS,0.067488584,0.89,0.23120263,0,0,0,0,0,0.008,0,31.213,0,0.514,0,-0.163,0,0,NA,NA,NA,NA,0.064785233,NA,NA,606.8314819,NA,NA,12.01,5.76,0.603,India,Arthur et al. 2006
825,8250001,11.1969,72.767567,Indian,Lakshadweep,Reef Crest,2001,2003,8/27/2001,8/27/2003,3,8.5,133.12,Exposed,0.06,60,1.02,1.62,0,1.396329754,NA,NA,NA,NA,Exp_NLS,0.062041096,0.5,0.15641587,0,0,0,0,0,0.006,0,31.012,0,0.464,0,-0.238,0,0,NA,NA,NA,NA,0,NA,NA,1121.321533,NA,NA,27.51,4.52,0.642,India,Arthur et al. 2006
826,8260001,11.206106,72.750983,Indian,Lakshadweep,Outer Reef Flat,2000,2003,8/27/2000,8/27/2003,4,8.5,1745.61,Sheltered,0.06,60,4.91,8.66,0,0.503150522,NA,NA,NA,NA,Exp_NLS,0.039123288,0.51,0.132795696,0,0,0,0,0,0.006,0,31.012,0,0.464,0,-0.238,0,0,NA,NA,NA,NA,0,NA,NA,1121.321533,NA,NA,41.34,3.51,0.642,India,Arthur et al. 2006
830,8300001,-12.288172,123.114708,Indian,Ashmore Reef,Outer Reef Flat,2005,2009,2/27/2005,2/27/2009,2,6.5,3368.48,Sheltered,0.08,2,5.83,NA,0.142857143,0.394633536,NA,NA,NA,NA,Exp_Equation,0.865578371,4.5,1.279381442,2,0,0,0,2,0.007,0,31.768,0,-0.328,0,-0.788,0,0,NA,NA,NA,NA,0.150432752,NA,NA,0.028595354,NA,NA,66.3,34.74,1.008,Australia,Ceccarelli et al. 2011
831,8310001,-12.2681,122.971947,Indian,Ashmore Reef,Outer Reef Flat,2005,2009,2/27/2005,2/27/2009,2,6.5,2615.14,Exposed,0.06,3,6.01,NA,0.142857143,0.346269305,NA,NA,NA,NA,Exp_Equation,0.796187543,4.34,1.245588837,1,0,0,0,1,0.008,0,31.835,0,-0.294,0,-0.848,0,0,NA,NA,NA,NA,0.200577002,NA,NA,0.028595354,NA,NA,34.13,13.44,0.134,Australia,Ceccarelli et al. 2011
832,8320001,-12.243719,123.152578,Indian,Ashmore Reef,Inner Reef Flat,2005,2009,2/27/2005,2/27/2009,2,6.5,6277.7,Sometimes,0.06,2,10.06,NA,0.114285714,0.2704629,NA,NA,NA,NA,Exp_Equation,0.938966461,4.96,1.395891314,2,0,0,0,2,0.007,0,31.768,0,-0.328,0,-0.788,0,0,NA,NA,NA,NA,0.150432752,NA,NA,0.001359692,NA,NA,54.13,34.74,1.008,Australia,Ceccarelli et al. 2011
833,8330001,-12.239778,122.978442,Indian,Ashmore Reef,Shallow Lagoon,2005,2009,2/27/2005,2/27/2009,2,6.5,944.71,Sheltered,0.06,3,11.03,NA,0.142857143,0.249385005,NA,NA,NA,NA,Exp_Equation,0.848234086,4.51,1.312970449,1,0,0,0,1,0.008,0,31.835,0,-0.294,0,-0.848,0,0,NA,NA,NA,NA,0.200577002,NA,NA,0.001345766,NA,NA,79.71,13.44,0.134,Australia,Ceccarelli et al. 2011
834,8340001,-12.211436,123.056636,Indian,Ashmore Reef,Deep Lagoon,2005,2009,2/27/2005,2/27/2009,2,6.5,6767.77,Sheltered,0.06,3,3.11,NA,0.114285714,0.385408066,NA,NA,NA,NA,Exp_Equation,0.882032854,4.52,1.319164239,2,0,0,0,2,0.007,0,31.768,0,-0.328,0,-0.788,0,0,NA,NA,NA,NA,0.150432752,NA,NA,0.028595354,NA,NA,46.47,55.76,1.008,Australia,Ceccarelli et al. 2011
835,8350001,-12.186128,123.109406,Indian,Ashmore Reef,Inner Reef Flat,2005,2009,2/27/2005,2/27/2009,2,6.5,8226.74,Sheltered,0.06,3,21.71,NA,0.085714286,0.121734054,NA,NA,NA,NA,Exp_Equation,0.981136208,4.96,1.435945613,2,0,0,0,2,0.007,0,31.768,0,-0.328,0,-0.788,0,0,NA,NA,NA,NA,0.150432752,NA,NA,0.028595354,NA,NA,15.27,1.95,1.008,Australia,Ceccarelli et al. 2011
838,8380001,9.752069,277.198081,Atlantic,Belize & West Caribbean,Back Reef Slope,2000,2004,8/27/2000,8/27/2004,2,NA,1122.34,Exposed,0.13,169,14.52,46.48,0,0.032410385,NA,NA,NA,NA,Exp_Equation,0.182347707,0.82,0.279944524,0,0,0,0,0,0.007,0,30.098,0,-0.09,0,0.057,0,0,NA,NA,NA,NA,0.064785233,NA,NA,22390.69727,NA,NA,0.17,0.55,0.403,Costa Rica,Cortes et al. 2010
839,8390001,10.601228,274.327386,Pacific,"Costa Rica, Panama Pacific coast",Back Reef Slope,1997,2001,8/27/1997,8/27/2001,3,8,1044.75,Sheltered,0.61,367,30.27333333,13.83,0,0.316106062,NA,NA,NA,NA,Exp_Equation,0.386543463,4.31,0.982388425,1,0,0,0,1,0.013,0,30.122,0.327386,-0.382,0,-0.334,0,0,NA,NA,NA,NA,0,NA,NA,126.1593475,NA,NA,5.28,0.33,0.074,Costa Rica,Cortes et al. 2010
839,8390002,10.601228,274.327386,Pacific,"Costa Rica, Panama Pacific coast",Back Reef Slope,2003,2005,8/27/2003,8/27/2005,2,8,1044.75,Sheltered,0.61,367,43.42666667,5.99,0,0.045919133,NA,NA,NA,NA,Exp_Equation,0,0,0,0,0,0,0,0,0.013,0,30.122,0.327386,-0.382,0,-0.334,0,0,NA,NA,NA,NA,0.108485659,NA,NA,126.1593475,NA,NA,5.28,0.33,0.074,Costa Rica,Cortes et al. 2010
840,8400001,10.850594,274.027969,Pacific,"Costa Rica, Panama Pacific coast",Reef Crest,1997,2001,8/27/1997,8/27/2001,2,NA,2893.54,Exposed,0.17,127,72.85,3.68,0,0.046430169,NA,NA,NA,NA,Exp_Equation,0.493449692,4.77,1.151123101,1,0,0,0,1,0.013,0,30.122,0.027969,-0.382,0,-0.334,0,0,NA,NA,NA,NA,0,NA,NA,0.19514966,NA,NA,0,0.18,0.074,Costa Rica,Cortes et al. 2010
841,8410001,18.46805,282.611633,Atlantic,Jamaica,Sheltered Reef Slope,2002,2005,4/1/2002,7/31/2005,4,6.8,57.09,Sheltered,0.03,422,35.98,7.91,0.0625,0.072556852,47.78664619,0.793472021,1.302689963,35.98,Gompertz_NLS,0.076639277,1.11,0.274392803,0,0,1,58.90388889,1,-0.002,0,30.243,0,-0.103,0,-1.011,0,61.21888889,NA,NA,NA,NA,0,NA,NA,588.3504028,34.52,1.13,0.72,0.42,0.147,Jamaica,Crabbe 2016
841,8410002,18.46805,282.611633,Atlantic,Jamaica,Sheltered Reef Slope,2006,2015,4/14/2006,2/3/2015,6,6.8,57.09,Sheltered,0.03,422,13.07,6.04,0.083333333,0.30130804,35.8035,0.749811828,1.09284787,13.07,Gompertz_NLS,0.035520671,0.76,0.133099476,0,0,1,36.01111111,1,-0.002,0,30.243,0,-0.103,0,-1.011,0,36.01111111,NA,NA,NA,NA,0,NA,NA,588.3504028,34.52,1.13,0.72,0.42,0.147,Jamaica,Crabbe 2016
851,8510001,1.333167,173.021667,Pacific,Gilbert Islands (Kiribati West),Reef Slope,2005,2007,3/27/2005,11/27/2007,2,10,227.97,Exposed,0.04,136,14,14,0,0.259508491,NA,NA,NA,NA,Exp_Equation,1.228625641,8.99,2.401738838,1,1,0,0,1,0.012,0,31.583,0,-0.753,0,0.233,0,0,NA,NA,NA,NA,0.249760504,NA,NA,1298.473389,NA,NA,17.73,7.81,0.423,Kiribati,Donner et al. 2010
852,8520001,1.358,173.145833,Pacific,Gilbert Islands (Kiribati West),Reef Slope,2004,2009,5/27/2004,5/27/2009,3,NA,287.9,Exposed,0.04,251,23,6,0,0.118354595,NA,NA,NA,NA,Exp_NLS,1.430257393,14.16,3.021543793,2,2,0,0,2,0.012,0,31.583,0,-0.753,0,0.233,0,0,NA,NA,NA,NA,0.208482079,NA,NA,9830.459961,32.87,1.12,4.13,6.05,0.423,Kiribati,Donner et al. 2010
854,8540001,1.714333,172.9865,Pacific,Gilbert Islands (Kiribati West),Reef Slope,2005,2009,2/27/2005,5/27/2009,3,6.5,374.72,Sometimes,0.08,15,23,18,0,0.15256857,NA,NA,NA,NA,Exp_Equation,0.628729032,7.98,1.624097584,1,0,0,0,1,0.011,0,31.601,0,-0.758,0,0.207,0,0,NA,NA,NA,NA,0.250721253,NA,NA,199.2115784,32.6,1.07,2.3,8.5,1.159,Kiribati,Donner et al. 2010
855,8550001,1.857667,172.8795,Pacific,Gilbert Islands (Kiribati West),Sheltered Reef Slope,2005,2009,2/27/2005,5/27/2009,3,NA,243.26,Exposed,0.14,6,26,12,0,0.126218496,NA,NA,NA,NA,Exp_NLS,0.666554839,8.06,1.725131895,1,1,0,0,1,0.011,0,31.601,0,-0.758,0,0.207,0,0,NA,NA,NA,NA,0.250721253,NA,NA,0,32.39,1.08,4.7,8.96,1.159,Kiribati,Donner et al. 2010
856,8560001,1.881667,172.818,Pacific,Gilbert Islands (Kiribati West),Reef Slope,2005,2009,2/27/2005,5/27/2009,3,6.5,276.68,Exposed,0.06,6,14,23,0,0.136794733,NA,NA,NA,NA,Exp_NLS,0.714935484,8.14,1.804258599,1,1,0,0,1,0.011,0,31.601,0,-0.758,0,0.207,0,0,NA,NA,NA,NA,0.250721253,NA,NA,505.5754395,32.36,1.11,19.49,8.96,1.159,Kiribati,Donner et al. 2010
857,8570001,18.309344,295.277106,Atlantic,"Hispaniola, Puerto Rico and Lesser Antilles",Reef Slope,1987,2003,12/27/1987,8/1/2003,19,NA,131.96,Sheltered,0.04,197,31.35,55.21,0,0.022000054,79.25218878,0.063069268,16.03786708,31.35,Gompertz_NLS,0.094461025,2.36,0.34731721,0,0,6,50.09402778,6,0.001,0,29.334,0,-0.169,0,-1.093,0,66.87777778,NA,NA,NA,NA,0,NA,NA,220.2476807,30.67,1.21,0,0.58,0.476,United States,Edmunds 2013
857,8570002,18.309344,295.277106,Atlantic,"Hispaniola, Puerto Rico and Lesser Antilles",Reef Slope,2007,2008,8/1/2007,8/1/2008,2,NA,131.96,Sheltered,0.04,197,26.95,77.69,0.162162162,0.242604135,NA,NA,NA,NA,Exp_Equation,0.075765027,0.33,0.138440787,0,0,0,0,0,0.001,0,29.334,0,-0.169,0,-1.093,0,0,NA,NA,NA,NA,0.089416952,NA,NA,220.2476807,30.67,1.21,0,0.58,0.476,United States,Edmunds 2013
868,8680001,-20.076661,57.510644,Indian,Mascarene Islands,Outer Reef Flat,1995,1997,2/27/1995,2/27/1997,3,NA,113.9,Sheltered,0.03,407,54.25,NA,0.28,0.122337755,NA,NA,NA,NA,Exp_Equation,0.035622435,0.31,0.09859834,0,0,1,44.75666667,1,0.009,0,29.488,0,0.029,0,-1.29,0,44.75666667,NA,NA,NA,NA,0,NA,NA,10363.75586,NA,NA,5.11,3.67,0.508,Mauritius,Graham et al. 2007
869,8690001,-20.074561,57.511367,Indian,Mascarene Islands,Inner Reef Flat,1997,2005,2/27/1997,2/27/2005,2,NA,117.25,Sheltered,0.03,407,0,NA,0.296296296,0.516452979,NA,NA,NA,NA,Exp_Equation,0.140848734,2.28,0.427834085,0,0,2,56.07444444,2,0.009,0,29.488,0,0.029,0,-1.29,0,61.73333333,NA,NA,NA,NA,0,NA,NA,10363.75586,NA,NA,5.11,3.67,0.508,Mauritius,Graham et al. 2007
870,8700001,-20.073369,57.512222,Indian,Mascarene Islands,Terrestrial Reef Flat,1997,2005,2/27/1997,2/27/2005,2,NA,137.32,Sheltered,0.03,407,30.72,NA,0.296296296,0.039394587,NA,NA,NA,NA,Exp_Equation,0.140848734,2.28,0.427834085,0,0,2,56.07444444,2,0.009,0,29.488,0,0.029,0,-1.29,0,61.73333333,NA,NA,NA,NA,0,NA,NA,10363.75586,NA,NA,5.11,3.67,0.508,Mauritius,Graham et al. 2007
871,8710001,-20.068781,57.515675,Indian,Mascarene Islands,Shallow Lagoon,1995,2005,2/27/1995,2/27/2005,4,NA,156.75,Exposed,0.03,407,13.4,NA,0.28,0.167710228,49.9461866,0.527941463,7.390699813,13.4,Gompertz_NLS,0.119791952,2.28,0.387452729,0,0,3,53.245,3,0.009,0,29.488,0,0.029,0,-1.29,0,61.73333333,NA,NA,NA,NA,0,NA,NA,10363.75586,NA,NA,32.96,3.67,0.508,Mauritius,Graham et al. 2007
